GameState, Visists, blacksturn
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][72, 95, 94, 48, 48, 140, 71, 164, 118, 95, 94, 0, 210, 95, 71, 95, 94, 163, 164, 95, 95, 71, 48, 117, 95, 26]False
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][90, 68, 134, 134, 157, 113, 90, 112, 134, 68, 90, 0, 0, 157, 90, 46, 90, 157, 90, 91, 46, 135, 68, 46, 135, 71]True
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1. 0.  0.  0.  0.  0.  0.  0.][86, 66, 86, 66, 86, 87, 107, 171, 129, 107, 86, 0, 0, 150, 66, 107, 129, 0, 107, 150, 86, 23, 150, 65, 108, 46]False
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1. 0. -1.  0.  0.  0.  0.  0.][102, 22, 63, 103, 22, 82, 121, 122, 163, 81, 122, 0, 0, 242, 143, 81, 121, 0, 143, 0, 63, 41, 122, 83, 63, 44]True
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0.  0.  0.  1. 0. -1.  0.  0.  0.  0.  0.][78, 97, 59, 117, 97, 59, 231, 116, 78, 117, 116, 0, 0, 0, 40, 79, 193, 0, 154, 0, 78, 79, 116, 116, 60, 62]False
[ 0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1. -1.  1.  0.  0.  0.  1. 0. -1.  0.  0.  0.  0.  0.][74, 109, 57, 92, 38, 91, 0, 435, 128, 39, 74, 0, 0, 0, 73, 56, 91, 0, 165, 0, 57, 128, 146, 57, 57, 78]True
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1. 0. -1.  0.  0.  0.  0.  0.][88, 123, 242, 106, 88, 174, 0, 0, 71, 89, 157, 0, 0, 0, 55, 88, 192, 0, 89, 0, 72, 89, 157, 70, 88, 94]False
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1. 0. -1.  0.  0.  0.  0.  0.][18, 18, 0, 36, 18, 18, 0, 0, 18, 34, 34, 0, 19, 0, 18, 53, 18, 0, 18, 0, 36, 18, 18, 18, 18, 19]True
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.  1. 0. -1.  0.  0.  0.  0.  0.][32, 63, 0, 48, 49, 78, 0, 0, 99, 49, 61, 0, 0, 0, 108, 0, 140, 0, 79, 0, 108, 62, 64, 75, 62, 35]False
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  1. -1.  1. 0. -1.  0.  0.  0.  0.  0.][32, 47, 0, 16, 16, 44, 0, 0, 47, 61, 16, 0, 46, 0, 32, 0, 0, 0, 45, 0, 16, 79, 16, 16, 16, 17]True
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.  1. 0. -1.  0.  1.  0.  0.  0.][79, 67, 0, 103, 113, 66, 0, 0, 135, 102, 116, 0, 0, 0, 113, 0, 0, 0, 164, 0, 0, 0, 54, 103, 78, 43]False
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  1.  0.  1.  0.  1.  0.  1. -1. -1.  0.  1.  0.  0.  0.][42, 28, 0, 28, 13, 27, 0, 0, 13, 28, 55, 0, 14, 0, 41, 0, 27, 0, 0, 0, 14, 0, 28, 27, 13, 14]True
[ 0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  1.  1.  0.  1.  0.  1.  0.  1. -1. -1.  0.  1.  0.  0.  0.][86, 36, 0, 138, 47, 47, 0, 0, 197, 45, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 35, 25, 46, 16]False
[ 0.  0. -1.  0.  0.  0. -1.  1. -1.  0.  1.  1.  0.  1.  0.  1.  0.  1. -1. -1.  0.  1.  0.  0.  0.][25, 12, 0, 12, 25, 12, 0, 0, 0, 12, 0, 0, 12, 0, 12, 0, 13, 0, 0, 0, 13, 0, 12, 11, 12, 13]True
[ 0.  0. -1.  0.  0.  0. -1.  1. -1.  0.  1.  1.  0.  1.  0.  1.  0.  1. -1. -1.  0.  1.  0.  0.  0.][1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 14, 1, 1, 1]False
[ 0.  0. -1.  0.  0.  0. -1.  1. -1.  0.  1.  1.  0.  1.  0.  1.  0.  1. -1. -1.  0.  1. -1.  0.  0.][11, 11, 0, 11, 23, 11, 0, 0, 0, 23, 0, 0, 11, 0, 11, 0, 12, 0, 0, 0, 34, 0, 0, 11, 23, 12]True
[ 0.  0. -1.  0.  0.  0. -1.  1. -1.  0.  1.  1.  0.  1.  0.  1.  0.  1. -1. -1.  1.  1. -1.  0.  0.][76, 49, 0, 59, 58, 21, 0, 0, 0, 86, 0, 0, 155, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 43]False
[ 0.  0. -1.  0.  0.  0. -1.  0. -1.  0.  1.  1. -1.  1.  0.  1.  0.  1. -1. -1.  1.  1. -1.  0.  0.][41, 89, 0, 77, 30, 79, 0, 0, 0, 49, 0, 0, 0, 0, 129, 0, 71, 0, 0, 0, 0, 0, 0, 127, 40, 34]True
[ 0.  0. -1.  0.  0.  0. -1.  0. -1.  0.  1.  1. -1.  1.  0.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][20, 21, 0, 30, 45, 37, 0, 21, 0, 53, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 22]False
[ 0.  0. -1.  0.  0.  0. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][44, 50, 0, 58, 59, 53, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19, 0, 26, 18]True
[ 0.  0. -1.  0.  1.  0. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][47, 48, 0, 31, 0, 76, 0, 26, 0, 61, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 10]False
[ 0.  0. -1.  0.  1. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][23, 35, 0, 25, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 14, 0, 23, 9]True
[ 0.  1. -1.  0.  1. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][42, 0, 0, 37, 0, 0, 0, 13, 0, 30, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7]False
[-1.  0. -1.  0.  1. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][0, 0, 0, 14, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 8, 0, 18, 8]True
[-1.  0. -1.  0.  1. -1. -1.  0. -1.  1.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][0, 5, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5]False
[-1.  0. -1. -1.  0. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][0, 0, 0, 0, 11, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 16, 0, 18, 12]True
[-1.  0. -1. -1.  0. -1. -1.  0. -1.  1.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][0, 15, 0, 0, 11, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5]False
[-1.  0. -1. -1. -1. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  0.  1.  0.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 11, 0, 13, 7]True
[-1.  0. -1. -1. -1. -1. -1.  0. -1.  0.  1.  1. -1.  0. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  0.][0, 9, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4]False
[-1.  0. -1. -1. -1. -1. -1.  0. -1.  0.  1.  1. -1. -1. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  0.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 18, 6]True
[-1.  0. -1. -1. -1. -1. -1.  0. -1.  0.  1.  1. -1. -1. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  1.][0, 2, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2]False
[-1.  0. -1. -1. -1. -1. -1. -1. -1.  0.  1.  1. -1. -1. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]True
[-1.  0. -1. -1. -1. -1. -1. -1. -1.  0.  1.  1. -1. -1. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  1.][0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[-1. -1. -1. -1. -1. -1. -1. -1. -1.  0.  1.  1. -1. -1. -1.  1.  0.  1. -1. -1.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]True
[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 1.][42, 56, 55, 68, 30, 69, 121, 70, 109, 0, 0, 0, 96, 56, 109, 0, 0, 0, 43, 68, 0, 0, 0, 0, 0, 74]False
[ 0.  0.  0.  0.  0.  0. -1.  0.  0.  1.  1.  1.  0.  0.  0.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][14, 14, 14, 13, 14, 28, 0, 27, 14, 0, 0, 0, 28, 28, 28, 0, 15, 0, 14, 14, 0, 0, 0, 0, 0, 15]True
[ 0.  0.  0.  0.  0.  0. -1.  0.  0.  1.  1.  1.  0.  0.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][103, 59, 58, 103, 48, 80, 0, 80, 101, 0, 0, 0, 48, 46, 0, 0, 0, 0, 37, 92, 0, 0, 0, 0, 0, 27]False
[-1.  0.  0.  0.  0.  0. -1.  0.  0.  1.  1.  1.  0.  0.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 12, 23, 22, 12, 12, 0, 24, 35, 0, 0, 0, 24, 24, 0, 0, 25, 0, 23, 12, 0, 0, 0, 0, 0, 13]True
[-1.  0.  0.  0.  0.  0. -1.  0.  1.  1.  1.  1.  0.  0.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 31, 31, 30, 21, 22, 0, 41, 0, 0, 0, 0, 20, 12, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 23]False
[-1.  0.  0.  0.  0.  0. -1. -1.  1.  1.  1.  1.  0.  0.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 10, 10, 19, 10, 10, 0, 0, 0, 0, 0, 0, 29, 20, 0, 0, 11, 0, 19, 20, 0, 0, 0, 0, 0, 11]True
[-1.  0.  0.  0.  0.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 17, 29, 31, 25, 45, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 32, 23, 0, 0, 0, 0, 0, 11]False
[-1.  0.  0.  0.  0.  0. -1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 23, 30, 15, 16, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 16, 14, 0, 0, 0, 0, 0, 9]True
[-1.  0.  1.  0.  0.  0. -1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  0.  1. 0.  0.  1.  1.  1.  1.  1.][0, 16, 0, 20, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 0, 0, 0, 0, 0, 14]False
[-1.  0.  1.  0.  0.  0. -1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  0.  1. 0. -1.  1.  1.  1.  1.  1.][0, 10, 0, 10, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 14, 0, 0, 0, 0, 0, 0, 6]True
[-1.  0.  1.  0.  0.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 11, 0, 16, 24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]False
[-1.  0.  1.  0. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 9, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 4]True
[-1.  0.  1.  0. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[-1. -1.  1.  0. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3]True
[-1. -1.  1.  0. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[-1. -1.  0. -1. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 4]True
[-1. -1.  0. -1. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[-1. -1. -1. -1. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]True
[-1. -1. -1. -1. -1.  0. -1. -1.  1.  1.  1.  1.  1.  0.  1.  1.  0.  1. 1.  0.  1.  1.  1.  1.  1.][0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]False
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][118, 94, 94, 25, 71, 71, 232, 118, 118, 141, 49, 71, 233, 0, 117, 48, 72, 118, 140, 48, 71, 72, 71, 118, 95, 74]False
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][112, 157, 134, 113, 68, 91, 134, 223, 112, 69, 91, 134, 0, 0, 24, 90, 156, 112, 90, 91, 68, 134, 24, 135, 46, 25]True
[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][107, 128, 107, 86, 23, 129, 171, 0, 86, 149, 108, 86, 0, 0, 23, 65, 192, 149, 23, 23, 66, 65, 192, 128, 171, 46]False
[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0. 0.  0.  0.  0.  0.  0.  0.][143, 143, 63, 42, 63, 143, 123, 0, 162, 143, 123, 103, 0, 0, 83, 183, 0, 143, 143, 63, 83, 22, 62, 103, 42, 23]True
[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  1.  0.  1. -1.  0. 0.  0.  0.  0.  0.  0.  0.][59, 154, 78, 41, 98, 192, 268, 0, 98, 39, 116, 153, 0, 0, 79, 0, 0, 154, 154, 59, 59, 78, 136, 21, 21, 22]False
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  1. -1.  0. 0.  0.  0.  0.  0.  0.  0.][75, 127, 127, 56, 93, 147, 0, 0, 146, 56, 110, 201, 0, 0, 39, 0, 0, 93, 145, 129, 111, 90, 128, 38, 110, 40]True
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  1. -1.  1.  0.  1. -1.  0. 0.  0.  0.  0.  0.  0.  0.][70, 121, 88, 121, 36, 88, 0, 0, 87, 104, 428, 0, 0, 0, 69, 0, 0, 172, 87, 104, 37, 54, 122, 19, 52, 56]False
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0. -1.  1.  0.  1. -1.  0. 0.  0.  0.  0.  0.  0.  0.][68, 68, 52, 99, 98, 206, 0, 0, 66, 180, 0, 0, 0, 0, 68, 0, 0, 359, 212, 51, 53, 100, 67, 115, 84, 104]True
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0. -1.  1.  0.  1. -1.  1. 0.  0.  0.  0.  0.  0.  0.][50, 115, 67, 66, 50, 51, 0, 0, 115, 51, 0, 147, 0, 0, 34, 0, 0, 0, 83, 50, 36, 50, 82, 82, 83, 36]False
[ 0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1. -1. -1.  1.  0.  1. -1.  1. 0.  0.  0.  0.  0.  0.  0.][63, 107, 137, 77, 138, 76, 0, 0, 227, 47, 0, 0, 0, 0, 63, 0, 0, 0, 123, 106, 62, 137, 62, 92, 62, 65]True
[ 0.  0.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  1. -1.  1. 0.  0.  0.  0.  0.  0.  0.][30, 16, 16, 16, 16, 16, 0, 0, 0, 45, 0, 0, 0, 0, 16, 0, 0, 0, 16, 16, 16, 30, 73, 45, 16, 17]False
[ 0.  0.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  1. -1.  1. 0.  0.  0.  0. -1.  0.  0.][54, 106, 66, 105, 53, 93, 0, 0, 0, 67, 0, 0, 0, 0, 131, 0, 0, 0, 271, 92, 91, 28, 0, 80, 28, 58]True
[ 0.  0.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  1. -1.  1. 1.  0.  0.  0. -1.  0.  0.][50, 205, 110, 38, 75, 111, 0, 0, 0, 110, 0, 0, 0, 0, 63, 0, 0, 0, 0, 27, 53, 146, 0, 62, 38, 28]False
[ 0. -1.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  1. -1.  1. 1.  0.  0.  0. -1.  0.  0.][32, 0, 100, 45, 89, 112, 0, 0, 0, 58, 0, 0, 0, 0, 89, 0, 0, 0, 0, 89, 34, 247, 0, 206, 78, 73]True
[ 0. -1.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  1. -1.  1. 1.  0.  0.  1. -1.  0.  0.][19, 0, 22, 22, 22, 21, 0, 0, 0, 11, 0, 0, 0, 0, 22, 0, 0, 0, 0, 31, 12, 0, 0, 11, 41, 12]False
[ 0. -1.  0.  0.  0.  0. -1.  1.  1.  0. -1. -1. -1.  1.  0.  0. -1.  1. 1.  0. -1.  0. -1.  0.  0.][22, 0, 48, 49, 58, 54, 0, 0, 0, 95, 0, 0, 0, 0, 40, 0, 0, 0, 0, 48, 0, 0, 0, 94, 42, 44]True
[ 0. -1.  0.  0.  0.  0. -1.  1.  1.  1. -1. -1. -1.  1.  0.  0. -1.  1. 1.  0. -1.  0. -1.  0.  0.][30, 0, 50, 20, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 0, 0, 0, 10, 0, 32, 0, 30, 10, 11]False
[ 0. -1. -1.  0.  0.  0. -1.  1.  1.  1. -1. -1. -1.  1.  0.  0. -1.  1. 1.  0. -1.  0. -1.  0.  0.][56, 0, 0, 38, 35, 75, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 33, 0, 0, 0, 28, 33, 20]True
[ 0. -1. -1.  0.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  0.  0. -1.  1. 1.  0. -1.  0. -1.  0.  0.][18, 0, 0, 24, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 0, 0, 7, 0, 8, 0, 15, 14, 8]False
[ 0. -1. -1.  0.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  0.  0. -1.  1. 1.  0. -1.  0. -1. -1.  0.][0, 0, 0, 23, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 22, 0, 0, 0, 0, 15, 15]True
[ 0. -1. -1.  0.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  0. -1.  1. 1.  0. -1.  0. -1. -1.  0.][6, 0, 0, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 6, 0, 0, 5, 6]False
[ 0. -1. -1.  0. -1.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  0. -1.  1. 1.  0. -1.  0. -1. -1.  0.][0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 18, 8]True
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  0. -1.  1. 1.  0. -1.  0. -1. -1.  0.][5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 0, 14, 0, 0, 14, 5]False
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  0. -1.  1. 1.  0. -1. -1. -1. -1.  0.][0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11, 10]True
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  0. -1.  1. 1.  0. -1. -1. -1. -1.  0.][5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]False
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1. 1.  0. -1. -1. -1. -1.  0.][0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 8, 5]True
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1. 1.  1. -1. -1. -1. -1.  0.][9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7]False
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1. 1.  1. -1. -1. -1. -1.  0.][0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1]True
[ 0. -1. -1.  1.  0.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1. 1.  1. -1. -1. -1. -1.  1.][3, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]False
[ 0. -1. -1.  0. -1.  1. -1.  0.  0.  0. -1. -1. -1.  0.  0. -1. -1.  0. 0.  0. -1. -1. -1. -1.  0.][0, 0, 0, 12, 0, 0, 0, 20, 20, 20, 0, 0, 0, 28, 21, 0, 0, 21, 12, 28, 0, 0, 0, 0, 20, 22]True
[ 0. -1. -1.  0. -1.  1. -1.  0.  0.  0. -1. -1. -1.  0.  0. -1. -1.  0. 0.  0. -1. -1. -1. -1.  0.][1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 10, 0, 0, 0, 0, 1, 1]False
[-1. -1. -1.  0. -1.  0. -1.  0.  0.  0. -1. -1. -1.  0.  0. -1. -1.  0. 0.  0. -1. -1. -1. -1.  0.][0, 0, 0, 41, 0, 0, 0, 30, 65, 56, 0, 0, 0, 56, 47, 0, 0, 74, 31, 39, 0, 0, 0, 0, 41, 40]True
[-1. -1. -1.  0. -1.  0. -1.  0.  0.  0. -1. -1. -1.  0.  0. -1. -1.  1. 0.  0. -1. -1. -1. -1.  0.][0, 0, 0, 10, 0, 11, 0, 10, 8, 10, 0, 0, 0, 10, 10, 0, 0, 0, 10, 9, 0, 0, 0, 0, 10, 11]False
[-1. -1. -1.  0. -1.  0. -1.  0.  0.  0. -1. -1. -1.  0.  0. -1. -1.  1. 0.  0. -1. -1. -1. -1.  0.][0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]True
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.][48, 72, 141, 118, 48, 72, 141, 164, 163, 94, 0, 48, 164, 210, 141, 71, 117, 140, 94, 95, 25, 94, 94, 72, 48, 26]False
[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0. -1.  0.  0.  0.  0. 0.  0.  0.  0.  0.  0.  0.][46, 46, 90, 134, 112, 46, 156, 157, 112, 91, 0, 134, 201, 0, 113, 91, 157, 157, 24, 157, 24, 68, 113, 91, 46, 48]True
